진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2024,우울증,충남,태안군,여,387 ,2090 ,61253770 
2024,우울증,충남,천안서북구,남,2644 ,19389 ,1427615100 
2024,우울증,충남,천안서북구,여,5514 ,45509 ,3521801400 
2024,우울증,충남,천안동남구,남,1909 ,12371 ,826408560 
2024,우울증,충남,천안동남구,여,4100 ,28515 ,1878089380 
2024,우울증,충남,공주시,남,1087 ,7796 ,716697670 
2024,우울증,충남,공주시,여,1727 ,13189 ,1167579300 
2024,우울증,충남,보령시,남,485 ,3377 ,138760790 
2024,우울증,충남,보령시,여,966 ,7479 ,318408720 
2024,우울증,충남,아산시,남,1898 ,13186 ,867337890 
2024,우울증,충남,아산시,여,4051 ,30711 ,2099178350 
2024,우울증,충남,서산시,남,540 ,2884 ,107046770 
2024,우울증,충남,서산시,여,908 ,5551 ,203170970 
2024,우울증,충남,논산시,남,1277 ,10411 ,557278810 
2024,우울증,충남,논산시,여,2516 ,22701 ,1080132890 
2024,우울증,충남,계룡시,남,21 ,26 ,409160 
2024,우울증,충남,계룡시,여,29 ,46 ,618890 
2024,우울증,충남,당진시,남,1622 ,9785 ,459680540 
2024,우울증,충남,당진시,여,2842 ,18460 ,875750110 
2024,우울증,전북,고창군,남,221 ,1551 ,57262130 
2024,우울증,전북,고창군,여,466 ,3589 ,141965760 
2024,우울증,전북,무주군,남,20 ,111 ,1704570 
2024,우울증,전북,무주군,여,46 ,203 ,3049570 
2024,우울증,전북,부안군,남,146 ,602 ,24584520 
2024,우울증,전북,부안군,여,278 ,1482 ,51830760 
2024,우울증,전북,순창군,남,71 ,506 ,16922860 
2024,우울증,전북,순창군,여,116 ,1082 ,36753710 
2024,우울증,전북,완주군,남,380 ,4021 ,427428480 
2024,우울증,전북,완주군,여,767 ,7045 ,794450870 
2024,우울증,전북,임실군,남,20 ,558 ,41937330 
2024,우울증,전북,임실군,여,33 ,251 ,16031600 
2024,우울증,전북,장수군,남,41 ,90 ,1731970 
2024,우울증,전북,장수군,여,80 ,245 ,4087160 
2024,우울증,전북,진안군,남,47 ,132 ,1855640 
2024,우울증,전북,진안군,여,81 ,196 ,3052070 
2024,우울증,전북,군산시,남,1499 ,9478 ,663491250 
2024,우울증,전북,군산시,여,2852 ,20555 ,1378354480 
2024,우울증,전북,남원시,남,609 ,5312 ,193821750 
2024,우울증,전북,남원시,여,1089 ,9130 ,322910190 
2024,우울증,전북,익산시,남,1222 ,8215 ,586336180 
2024,우울증,전북,익산시,여,2387 ,17070 ,1202685510 
2024,우울증,전북,전주완산구,남,2709 ,20223 ,1362061710 
2024,우울증,전북,전주완산구,여,5945 ,45788 ,3155770850 
2024,우울증,전북,전주덕진구,남,2022 ,14404 ,848060400 
2024,우울증,전북,전주덕진구,여,4064 ,30373 ,1844619180 
2024,우울증,전북,정읍시,남,512 ,3570 ,233627860 
2024,우울증,전북,정읍시,여,925 ,6055 ,389506410 
2024,우울증,전북,김제시,남,441 ,5676 ,426257600 
2024,우울증,전북,김제시,여,739 ,8163 ,535301610 
2024,우울증,전남,강진군,남,114 ,380 ,31631600 
2024,우울증,전남,강진군,여,221 ,773 ,59799950 
2024,우울증,전남,고흥군,남,390 ,3151 ,170501340 
2024,우울증,전남,고흥군,여,772 ,6966 ,387204970 
2024,우울증,전남,곡성군,남,40 ,158 ,6659160 
2024,우울증,전남,곡성군,여,90 ,505 ,25456350 
2024,우울증,전남,구례군,남,74 ,485 ,19731730 
2024,우울증,전남,구례군,여,198 ,1276 ,52466400 
2024,우울증,전남,담양군,남,210 ,2527 ,241128180 
2024,우울증,전남,담양군,여,315 ,2621 ,230989030 
2024,우울증,전남,무안군,남,150 ,1470 ,107752240 
2024,우울증,전남,무안군,여,285 ,3210 ,245343100 
2024,우울증,전남,보성군,남,133 ,1275 ,108365780 
2024,우울증,전남,보성군,여,211 ,2767 ,256675610 
2024,우울증,전남,신안군,남,21 ,47 ,709460 
2024,우울증,전남,신안군,여,32 ,127 ,3983990 
2024,우울증,전남,영광군,남,274 ,2274 ,147408820 
2024,우울증,전남,영광군,여,560 ,3465 ,199266180 
2024,우울증,전남,영암군,남,113 ,648 ,43136930 
2024,우울증,전남,영암군,여,168 ,900 ,52632260 
2024,우울증,전남,완도군,남,36 ,140 ,2379630 
2024,우울증,전남,완도군,여,81 ,327 ,6178260 
2024,우울증,전남,장성군,남,135 ,636 ,41693680 
2024,우울증,전남,장성군,여,142 ,890 ,51503900 
2024,우울증,전남,장흥군,남,47 ,142 ,5069060 
2024,우울증,전남,장흥군,여,94 ,303 ,10586500 
2024,우울증,전남,진도군,남,38 ,153 ,8236560 
2024,우울증,전남,진도군,여,69 ,331 ,9010560 
2024,우울증,전남,함평군,남,115 ,548 ,41327700 
2024,우울증,전남,함평군,여,212 ,1090 ,90375510 
2024,우울증,전남,해남군,남,1000 ,4531 ,482333550 
2024,우울증,전남,해남군,여,1960 ,8320 ,950424980 
2024,우울증,전남,화순군,남,271 ,3910 ,343801570 
2024,우울증,전남,화순군,여,463 ,3838 ,292370650 
2024,우울증,전남,나주시,남,579 ,5033 ,437707400 
2024,우울증,전남,나주시,여,1047 ,7132 ,577414520 
2024,우울증,전남,목포시,남,2384 ,16506 ,1213052860 
2024,우울증,전남,목포시,여,4165 ,29797 ,2095817350 
2024,우울증,전남,순천시,남,1311 ,8533 ,640796270 
2024,우울증,전남,순천시,여,2676 ,19416 ,1439047780 
2024,우울증,전남,여수시,남,1504 ,8615 ,476332550 
2024,우울증,전남,여수시,여,2670 ,17260 ,930425930 
2024,우울증,전남,광양시,남,235 ,1214 ,64203340 
2024,우울증,전남,광양시,여,472 ,2408 ,127409220 
2024,우울증,경북,고령군,남,13 ,69 ,904640 
2024,우울증,경북,고령군,여,17 ,59 ,1101440 
2024,우울증,경북,군위군,남,0 ,0 ,0 
2024,우울증,경북,군위군,여,0 ,0 ,0 
2024,우울증,경북,봉화군,남,33 ,126 ,1833230 
2024,우울증,경북,봉화군,여,66 ,215 ,3052250 
2024,우울증,경북,성주군,남,27 ,545 ,26925510 
2024,우울증,경북,성주군,여,91 ,393 ,11099640 
2024,우울증,경북,영덕군,남,40 ,190 ,12629210 
2024,우울증,경북,영덕군,여,85 ,298 ,3904060 
2024,우울증,경북,영양군,남,12 ,22 ,130460 
2024,우울증,경북,영양군,여,19 ,38 ,394130 
2024,우울증,경북,예천군,남,54 ,139 ,9500420 
2024,우울증,경북,예천군,여,54 ,136 ,2809370 
2024,우울증,경북,울릉군,남,12 ,37 ,1463500 
2024,우울증,경북,울릉군,여,42 ,119 ,6858550 
2024,우울증,경북,울진군,남,161 ,689 ,17105190 
2024,우울증,경북,울진군,여,270 ,1540 ,38487600 
2024,우울증,경북,의성군,남,80 ,639 ,37502930 
2024,우울증,경북,의성군,여,122 ,593 ,21038390 
2024,우울증,경북,청도군,남,189 ,3649 ,266360450 
2024,우울증,경북,청도군,여,178 ,1350 ,91913150 
2024,우울증,경북,청송군,남,69 ,1513 ,132986410 
2024,우울증,경북,청송군,여,68 ,785 ,60306520 
2024,우울증,경북,칠곡군,남,225 ,1709 ,103788500 
2024,우울증,경북,칠곡군,여,331 ,5875 ,466710690 
2024,우울증,경북,경주시,남,1627 ,11024 ,808163250 
2024,우울증,경북,경주시,여,2662 ,21037 ,1427941220 
2024,우울증,경북,구미시,남,3329 ,19388 ,1055487010 
2024,우울증,경북,구미시,여,5393 ,33387 ,1874987800 
2024,우울증,경북,김천시,남,1095 ,9000 ,452546280 
2024,우울증,경북,김천시,여,1878 ,15223 ,701501650 
2024,우울증,경북,안동시,남,993 ,6567 ,455642990 
2024,우울증,경북,안동시,여,1779 ,11116 ,734714290 
2024,우울증,경북,영주시,남,487 ,2965 ,172532680 
2024,우울증,경북,영주시,여,893 ,5054 ,252393430 
2024,우울증,경북,영천시,남,474 ,5687 ,377386660 
2024,우울증,경북,영천시,여,976 ,10979 ,598050360 
2024,우울증,경북,포항남구,남,902 ,5105 ,359690590 
2024,우울증,경북,포항남구,여,2128 ,13739 ,996050920 
2024,우울증,경북,포항북구,남,2191 ,17319 ,1131569480 
2024,우울증,경북,포항북구,여,3838 ,30553 ,1910025610 
2024,우울증,경북,문경시,남,795 ,5657 ,247625420 
2024,우울증,경북,문경시,여,1574 ,10816 ,510643320 
2024,우울증,경북,상주시,남,439 ,10075 ,748531150 
2024,우울증,경북,상주시,여,697 ,5691 ,279214340 
2024,우울증,경북,경산시,남,1799 ,8122 ,641879620 
2024,우울증,경북,경산시,여,3490 ,18069 ,1444503550 
2024,우울증,경남,거창군,남,219 ,1152 ,46426140 
2024,우울증,경남,거창군,여,514 ,2914 ,119639310 
2024,우울증,경남,고성군,남,108 ,1175 ,117220300 
2024,우울증,경남,고성군,여,139 ,685 ,56527490 
2024,우울증,경남,남해군,남,28 ,135 ,2056530 
2024,우울증,경남,남해군,여,101 ,368 ,5999730 
2024,우울증,경남,산청군,남,34 ,131 ,2866520 
2024,우울증,경남,산청군,여,105 ,331 ,7174890 
2024,우울증,경남,의령군,남,55 ,1593 ,144808020 
2024,우울증,경남,의령군,여,114 ,4958 ,500002800 
2024,우울증,경남,창녕군,남,173 ,974 ,55516260 
2024,우울증,경남,창녕군,여,278 ,1340 ,66655750 
2024,우울증,경남,하동군,남,119 ,734 ,41881850 
2024,우울증,경남,하동군,여,201 ,1329 ,78137190 
2024,우울증,경남,함안군,남,101 ,953 ,78404270 
2024,우울증,경남,함안군,여,157 ,830 ,53310510 
2024,우울증,경남,함양군,남,76 ,199 ,8587700 
2024,우울증,경남,함양군,여,152 ,320 ,10251640 
2024,우울증,경남,합천군,남,89 ,377 ,13193500 
2024,우울증,경남,합천군,여,168 ,643 ,27146530 
2024,우울증,경남,김해시,남,2422 ,21922 ,1607533820 
2024,우울증,경남,김해시,여,4819 ,43798 ,2968066100 
2024,우울증,경남,사천시,남,280 ,2638 ,197313150 
2024,우울증,경남,사천시,여,539 ,3840 ,267775870 
2024,우울증,경남,진주시,남,3491 ,22438 ,1230911730 
2024,우울증,경남,진주시,여,6487 ,42806 ,2154980960 
2024,우울증,경남,창원마산회원구,남,925 ,7828 ,479993410 
2024,우울증,경남,창원마산회원구,여,1857 ,17001 ,1028478670 
2024,우울증,경남,창원마산합포구,남,1081 ,9021 ,498461470 
2024,우울증,경남,창원마산합포구,여,2112 ,16769 ,896073270 
2024,우울증,경남,창원진해구,남,525 ,4439 ,339535710 
2024,우울증,경남,창원진해구,여,1188 ,10095 ,785495160 
2024,우울증,경남,창원의창구,남,520 ,3136 ,192751870 
2024,우울증,경남,창원의창구,여,1036 ,6204 ,366037320 
2024,우울증,경남,창원성산구,남,1900 ,14326 ,991691340 
2024,우울증,경남,창원성산구,여,3925 ,33226 ,2248731880 
2024,우울증,경남,통영시,남,678 ,3744 ,162896810 
2024,우울증,경남,통영시,여,1343 ,7891 ,315270370 
2024,우울증,경남,밀양시,남,768 ,4951 ,412989030 
2024,우울증,경남,밀양시,여,1330 ,8500 ,675790430 
2024,우울증,경남,거제시,남,1300 ,9633 ,533674520 
2024,우울증,경남,거제시,여,2849 ,17967 ,733963680 
2024,우울증,경남,양산시,남,2203 ,18819 ,1315685360 
2024,우울증,경남,양산시,여,4103 ,34916 ,2240389080 
2024,우울증,제주,서귀포시,남,783 ,5275 ,226027350 
2024,우울증,제주,서귀포시,여,1500 ,9648 ,454852210 
2024,우울증,제주,제주시,남,4068 ,30256 ,1940934740 
2024,우울증,제주,제주시,여,8666 ,67519 ,4321109640 
2024,우울증,세종,세종시,남,3690 ,23064 ,1766614500 
2024,우울증,세종,세종시,여,7150 ,50786 ,3962641030 
2024,조울증,서울,강남구,남,2195 ,16491 ,1892511390 
2024,조울증,서울,강남구,여,4606 ,39280 ,4965628360 
2024,조울증,서울,강동구,남,679 ,6721 ,584229730 
2024,조울증,서울,강동구,여,977 ,8633 ,648106100 
2024,조울증,서울,강서구,남,686 ,5611 ,466260950 
2024,조울증,서울,강서구,여,1209 ,10491 ,864832840 
2024,조울증,서울,관악구,남,508 ,4405 ,325551260 
2024,조울증,서울,관악구,여,995 ,9261 ,728461500 
2024,조울증,서울,구로구,남,547 ,5997 ,560818500 
2024,조울증,서울,구로구,여,1022 ,12905 ,1260870940 
2024,조울증,서울,도봉구,남,191 ,2572 ,202080200 
2024,조울증,서울,도봉구,여,359 ,4439 ,329938180 
2024,조울증,서울,동대문구,남,1320 ,16084 ,1512316960 
2024,조울증,서울,동대문구,여,2092 ,23767 ,2217165650 
2024,조울증,서울,동작구,남,563 ,4501 ,507152930 
2024,조울증,서울,동작구,여,1105 ,9126 ,1127265800 
2024,조울증,서울,마포구,남,564 ,5050 ,431632690 
2024,조울증,서울,마포구,여,1444 ,13937 ,1302111380 
2024,조울증,서울,서대문구,남,775 ,5332 ,386719330 
2024,조울증,서울,서대문구,여,1351 ,12853 ,1087461500 
2024,조울증,서울,성동구,남,459 ,4797 ,552310430 
2024,조울증,서울,성동구,여,871 ,9352 ,1111733870 
2024,조울증,서울,성북구,남,539 ,4692 ,499316020 
2024,조울증,서울,성북구,여,989 ,8818 ,981338170 
2024,조울증,서울,영등포구,남,824 ,10740 ,1080297470 
2024,조울증,서울,영등포구,여,1280 ,13624 ,1329376020 
2024,조울증,서울,용산구,남,213 ,1648 ,179881970 
2024,조울증,서울,용산구,여,413 ,3595 ,355736870 
2024,조울증,서울,은평구,남,480 ,4182 ,332190360 
2024,조울증,서울,은평구,여,910 ,7867 ,595508310 
2024,조울증,서울,종로구,남,1201 ,9324 ,1086187020 
2024,조울증,서울,종로구,여,2259 ,19401 ,2452135420 
2024,조울증,서울,중구,남,277 ,2539 ,246472690 
2024,조울증,서울,중구,여,588 ,4892 ,508309080 
2024,조울증,서울,송파구,남,1296 ,12581 ,1266908530 
2024,조울증,서울,송파구,여,2534 ,26202 ,2823072740 
2024,조울증,서울,중랑구,남,415 ,5655 ,478201670 
2024,조울증,서울,중랑구,여,727 ,8606 ,687750390 
2024,조울증,서울,양천구,남,365 ,2868 ,200235990 
2024,조울증,서울,양천구,여,555 ,4418 ,356167160 
2024,조울증,서울,서초구,남,1091 ,9410 ,1000572500 
2024,조울증,서울,서초구,여,2051 ,18852 ,1968417360 
2024,조울증,서울,노원구,남,418 ,3520 ,259314970 
2024,조울증,서울,노원구,여,727 ,7217 ,649223100 
2024,조울증,서울,광진구,남,647 ,6446 ,600857690 
2024,조울증,서울,광진구,여,1287 ,14552 ,1558450220 
2024,조울증,서울,강북구,남,140 ,1198 ,59547290 
2024,조울증,서울,강북구,여,294 ,2500 ,149901710 
2024,조울증,서울,금천구,남,194 ,2589 ,242889790 
2024,조울증,서울,금천구,여,364 ,4139 ,422892850 
2024,조울증,부산,부산남구,남,201 ,3397 ,306950180 
2024,조울증,부산,부산남구,여,290 ,3422 ,331830380 
2024,조울증,부산,부산동구,남,210 ,3051 ,401665970 
2024,조울증,부산,부산동구,여,407 ,6476 ,952571190 
2024,조울증,부산,부산동래구,남,212 ,2037 ,140473310 
2024,조울증,부산,부산동래구,여,401 ,3982 ,294736110 
2024,조울증,부산,부산진구,남,441 ,4087 ,310355060 
2024,조울증,부산,부산진구,여,764 ,7618 ,601656050 
2024,조울증,부산,부산북구,남,125 ,1941 ,159121460 
2024,조울증,부산,부산북구,여,175 ,2134 ,138823800 
2024,조울증,부산,부산서구,남,290 ,2472 ,282669940 
2024,조울증,부산,부산서구,여,499 ,4624 ,593258590 
2024,조울증,부산,부산영도구,남,27 ,163 ,14620290 
2024,조울증,부산,부산영도구,여,50 ,320 ,26758640 
2024,조울증,부산,부산중구,남,59 ,423 ,36999270 
2024,조울증,부산,부산중구,여,74 ,599 ,52542830 
2024,조울증,부산,부산해운대구,남,384 ,4316 ,372206610 
2024,조울증,부산,부산해운대구,여,752 ,9454 ,860433510 
2024,조울증,부산,부산사하구,남,171 ,2047 ,133826500 
2024,조울증,부산,부산사하구,여,283 ,3353 ,233664130 
2024,조울증,부산,부산금정구,남,161 ,2937 ,261081370 
2024,조울증,부산,부산금정구,여,223 ,3310 ,280587450 
2024,조울증,부산,부산강서구,남,0 ,0 ,0 
2024,조울증,부산,부산강서구,여,18 ,126 ,8761760 
2024,조울증,부산,부산연제구,남,208 ,2938 ,243229390 
2024,조울증,부산,부산연제구,여,368 ,5188 ,444629490 
2024,조울증,부산,부산수영구,남,414 ,4252 ,305666550 
2024,조울증,부산,부산수영구,여,904 ,9133 ,645436220 
2024,조울증,부산,부산사상구,남,402 ,7421 ,726867090 
2024,조울증,부산,부산사상구,여,437 ,6639 ,637027080 
2024,조울증,부산,부산기장군,남,52 ,434 ,27317450 
2024,조울증,부산,부산기장군,여,83 ,864 ,55819190 
2024,조울증,인천,인천미추홀구,남,403 ,6999 ,632762910 
2024,조울증,인천,인천미추홀구,여,595 ,7219 ,660732850 
2024,조울증,인천,인천동구,남,56 ,377 ,45992140 
2024,조울증,인천,인천동구,여,71 ,534 ,68259630 
2024,조울증,인천,인천부평구,남,529 ,6226 ,625174970 
2024,조울증,인천,인천부평구,여,905 ,12115 ,1207214820 
2024,조울증,인천,인천중구,남,301 ,1905 ,174377120 
2024,조울증,인천,인천중구,여,475 ,3490 ,319282120 
2024,조울증,인천,인천서구,남,928 ,10143 ,902534790 
2024,조울증,인천,인천서구,여,1360 ,12441 ,1105531850 
2024,조울증,인천,인천남동구,남,735 ,7518 ,629818910 
2024,조울증,인천,인천남동구,여,1361 ,11605 ,930022320 
2024,조울증,인천,인천연수구,남,85 ,745 ,54800690 
2024,조울증,인천,인천연수구,여,166 ,1449 ,112447550 
2024,조울증,인천,인천계양구,남,450 ,8257 ,866241420 
2024,조울증,인천,인천계양구,여,652 ,10404 ,1024892350 
2024,조울증,인천,인천강화군,남,26 ,159 ,13545890 
2024,조울증,인천,인천강화군,여,44 ,567 ,44210900 
2024,조울증,인천,인천옹진군,남,0 ,0 ,0 
2024,조울증,인천,인천옹진군,여,0 ,0 ,0 
2024,조울증,대구,대구남구,남,247 ,2156 ,255075770 
2024,조울증,대구,대구남구,여,395 ,3303 ,365741920 
2024,조울증,대구,대구동구,남,479 ,7357 ,698631210 
2024,조울증,대구,대구동구,여,491 ,7403 ,685220310 
2024,조울증,대구,대구북구,남,230 ,3779 ,289161830 
2024,조울증,대구,대구북구,여,345 ,4266 ,342043090 
2024,조울증,대구,대구서구,남,121 ,1547 ,116066820 
2024,조울증,대구,대구서구,여,215 ,3921 ,318268120 
2024,조울증,대구,대구수성구,남,458 ,5821 ,449360650 
2024,조울증,대구,대구수성구,여,765 ,8041 ,571011860 
2024,조울증,대구,대구중구,남,244 ,1808 ,146408700 
2024,조울증,대구,대구중구,여,455 ,3533 ,328668500 
2024,조울증,대구,대구달서구,남,701 ,11802 ,1148518420 
2024,조울증,대구,대구달서구,여,868 ,11595 ,1001861120 
2024,조울증,대구,대구달성군,남,121 ,1881 ,154883440 
2024,조울증,대구,대구달성군,여,211 ,2324 ,180814950 
2024,조울증,대구,대구군위군,남,0 ,0 ,0 
2024,조울증,대구,대구군위군,여,0 ,0 ,0 
2024,조울증,광주,광주동구,남,324 ,3640 ,435344610 
2024,조울증,광주,광주동구,여,489 ,6824 ,890579180 
2024,조울증,광주,광주북구,남,490 ,5523 ,548215630 
2024,조울증,광주,광주북구,여,775 ,8491 ,848190660 
2024,조울증,광주,광주서구,남,198 ,2103 ,143795940 
2024,조울증,광주,광주서구,여,303 ,2876 ,201199370 
2024,조울증,광주,광주광산구,남,194 ,2624 ,206658230 
2024,조울증,광주,광주광산구,여,314 ,3109 ,262035640 
2024,조울증,광주,광주남구,남,118 ,1235 ,96988040 
2024,조울증,광주,광주남구,여,181 ,2509 ,190215810 
2024,조울증,대전,대전유성구,남,355 ,3028 ,183708790 
2024,조울증,대전,대전유성구,여,543 ,4586 ,305460070 
2024,조울증,대전,대전대덕구,남,80 ,667 ,58735560 
2024,조울증,대전,대전대덕구,여,90 ,913 ,60359220 
2024,조울증,대전,대전서구,남,549 ,5444 ,423914960 
2024,조울증,대전,대전서구,여,821 ,8283 ,699798430 
2024,조울증,대전,대전동구,남,313 ,3153 ,180214140 
2024,조울증,대전,대전동구,여,422 ,3595 ,193764330 
2024,조울증,대전,대전중구,남,593 ,8349 ,740035000 
2024,조울증,대전,대전중구,여,843 ,9531 ,849458680 
2024,조울증,울산,울산남구,남,494 ,5402 ,475570920 
2024,조울증,울산,울산남구,여,862 ,11238 ,1050498230 
2024,조울증,울산,울산동구,남,154 ,994 ,199561930 
2024,조울증,울산,울산동구,여,293 ,2346 ,453580290 
2024,조울증,울산,울산중구,남,73 ,674 ,29395610 
2024,조울증,울산,울산중구,여,103 ,1000 ,46955850 
2024,조울증,울산,울산북구,남,37 ,236 ,13532690 
2024,조울증,울산,울산북구,여,39 ,297 ,14208670 
2024,조울증,울산,울산울주군,남,116 ,3156 ,322027850 
2024,조울증,울산,울산울주군,여,112 ,3284 ,333543890 
2024,조울증,경기,가평군,남,43 ,1558 ,125602600 
2024,조울증,경기,가평군,여,48 ,232 ,15817880 
2024,조울증,경기,양평군,남,49 ,270 ,11356080 
2024,조울증,경기,양평군,여,104 ,621 ,20614470 
2024,조울증,경기,연천군,남,29 ,124 ,18287510 
2024,조울증,경기,연천군,여,34 ,219 ,25226550 
2024,조울증,경기,광명시,남,319 ,2705 ,242624460 
2024,조울증,경기,광명시,여,517 ,5226 ,465970760 
2024,조울증,경기,동두천시,남,141 ,2167 ,172866420 
2024,조울증,경기,동두천시,여,295 ,3341 ,237779110 
2024,조울증,경기,부천시,남,0 ,0 ,0 
2024,조울증,경기,부천시,여,0 ,0 ,0 
2024,조울증,경기,부천소사구,남,239 ,2776 ,265284020 
2024,조울증,경기,부천소사구,여,405 ,6507 ,690784970 
2024,조울증,경기,부천오정구,남,47 ,1012 ,81656040 
2024,조울증,경기,부천오정구,여,127 ,1783 ,130664630 
2024,조울증,경기,부천원미구,남,661 ,6166 ,519598670 
2024,조울증,경기,부천원미구,여,1484 ,13708 ,1102026330 
2024,조울증,경기,성남수정구,남,263 ,3427 ,294909970 
2024,조울증,경기,성남수정구,여,457 ,5760 ,471928780 
2024,조울증,경기,성남중원구,남,160 ,1343 ,86835540 
2024,조울증,경기,성남중원구,여,321 ,3056 ,215957410 
2024,조울증,경기,성남분당구,남,1685 ,12347 ,968711670 
2024,조울증,경기,성남분당구,여,3348 ,26912 ,2533008910 
2024,조울증,경기,수원권선구,남,91 ,976 ,67127690 
2024,조울증,경기,수원권선구,여,108 ,1371 ,101767100 
2024,조울증,경기,수원장안구,남,171 ,3122 ,281060800 
2024,조울증,경기,수원장안구,여,325 ,5003 ,397342930 
2024,조울증,경기,수원팔달구,남,614 ,5289 ,642002060 
2024,조울증,경기,수원팔달구,여,1145 ,9245 ,1228760980 
2024,조울증,경기,수원영통구,남,465 ,3849 ,405348950 
2024,조울증,경기,수원영통구,여,874 ,6766 ,581901660 
2024,조울증,경기,안양만안구,남,425 ,2319 ,169849490 
2024,조울증,경기,안양만안구,여,176 ,1626 ,131093340 
2024,조울증,경기,안양동안구,남,452 ,4536 ,318221670 
2024,조울증,경기,안양동안구,여,966 ,10091 ,800909050 
2024,조울증,경기,의정부시,남,744 ,8698 ,935677900 
2024,조울증,경기,의정부시,여,1190 ,12496 ,1424032710 
2024,조울증,경기,과천시,남,18 ,154 ,13665290 
2024,조울증,경기,과천시,여,35 ,176 ,15894440 
2024,조울증,경기,구리시,남,159 ,1665 ,145619620 
2024,조울증,경기,구리시,여,228 ,2492 ,211941050 
2024,조울증,경기,안산단원구,남,448 ,7365 ,833377600 
2024,조울증,경기,안산단원구,여,799 ,11871 ,1203848770 
2024,조울증,경기,안산상록구,남,163 ,2132 ,165346460 
2024,조울증,경기,안산상록구,여,251 ,3951 ,280727480 
2024,조울증,경기,평택시,남,655 ,5332 ,348065540 
2024,조울증,경기,평택시,여,1098 ,10490 ,711775350 
2024,조울증,경기,하남시,남,143 ,1161 ,95449750 
2024,조울증,경기,하남시,여,276 ,2278 ,178514960 
2024,조울증,경기,군포시,남,147 ,1741 ,128710970 
2024,조울증,경기,군포시,여,296 ,2431 ,194267480 
2024,조울증,경기,남양주시,남,417 ,4304 ,318210440 
2024,조울증,경기,남양주시,여,759 ,6022 ,394745870 
2024,조울증,경기,의왕시,남,275 ,5440 ,649777350 
2024,조울증,경기,의왕시,여,286 ,6859 ,814429100 
2024,조울증,경기,시흥시,남,216 ,2164 ,161129760 
2024,조울증,경기,시흥시,여,385 ,3600 ,274501550 
2024,조울증,경기,오산시,남,261 ,1787 ,128851430 
2024,조울증,경기,오산시,여,439 ,3442 ,239872510 
2024,조울증,경기,고양덕양구,남,487 ,5127 ,524542870 
2024,조울증,경기,고양덕양구,여,864 ,7182 ,708309130 
2024,조울증,경기,고양일산서구,남,405 ,3281 ,223033800 
2024,조울증,경기,고양일산서구,여,760 ,6705 ,455899960 
2024,조울증,경기,고양일산동구,남,641 ,9734 ,1058271000 
2024,조울증,경기,고양일산동구,여,1269 ,15278 ,1692738410 
2024,조울증,경기,용인기흥구,남,515 ,7348 ,784940550 
2024,조울증,경기,용인기흥구,여,837 ,10364 ,1052358780 
2024,조울증,경기,용인수지구,남,154 ,1007 ,55555190 
2024,조울증,경기,용인수지구,여,270 ,1876 ,112501050 
2024,조울증,경기,용인처인구,남,134 ,909 ,50655310 
2024,조울증,경기,용인처인구,여,217 ,1675 ,100686570 
2024,조울증,경기,이천시,남,201 ,2401 ,186500550 
2024,조울증,경기,이천시,여,439 ,5598 ,433693260 
2024,조울증,경기,파주시,남,232 ,2453 ,212250210 
2024,조울증,경기,파주시,여,398 ,4164 ,315571930 
2024,조울증,경기,김포시,남,480 ,6618 ,544489420 
2024,조울증,경기,김포시,여,642 ,6421 ,477488780 
2024,조울증,경기,안성시,남,138 ,2138 ,161502760 
2024,조울증,경기,안성시,여,209 ,3136 ,191140050 
2024,조울증,경기,화성시,남,617 ,6662 ,615429620 
2024,조울증,경기,화성시,여,1056 ,9981 ,859094760 
2024,조울증,경기,광주시,남,186 ,1120 ,88022060 
2024,조울증,경기,광주시,여,319 ,2489 ,175609190 
2024,조울증,경기,양주시,남,141 ,1832 ,127182590 
2024,조울증,경기,양주시,여,229 ,2017 ,100466720 
2024,조울증,경기,포천시,남,60 ,893 ,84086620 
2024,조울증,경기,포천시,여,76 ,1761 ,158647910 
2024,조울증,경기,여주시,남,112 ,1297 ,78946470 
2024,조울증,경기,여주시,여,143 ,1596 ,80860660 
2024,조울증,강원,고성군,남,0 ,0 ,0 
2024,조울증,강원,고성군,여,0 ,0 ,0 
2024,조울증,강원,양구군,남,0 ,0 ,0 
2024,조울증,강원,양구군,여,10 ,32 ,221350 
2024,조울증,강원,양양군,남,0 ,0 ,0 
2024,조울증,강원,양양군,여,0 ,0 ,0 
2024,조울증,강원,영월군,남,0 ,0 ,0 
2024,조울증,강원,영월군,여,0 ,0 ,0 
2024,조울증,강원,인제군,남,0 ,0 ,0 
2024,조울증,강원,인제군,여,0 ,0 ,0 
2024,조울증,강원,정선군,남,0 ,0 ,0 
2024,조울증,강원,정선군,여,0 ,0 ,0 
2024,조울증,강원,철원군,남,0 ,0 ,0 
2024,조울증,강원,철원군,여,0 ,0 ,0 
2024,조울증,강원,평창군,남,0 ,0 ,0 
2024,조울증,강원,평창군,여,0 ,0 ,0 
2024,조울증,강원,홍천군,남,27 ,161 ,5787250 
2024,조울증,강원,홍천군,여,33 ,297 ,10352380 
2024,조울증,강원,화천군,남,0 ,0 ,0 
2024,조울증,강원,화천군,여,0 ,0 ,0 
2024,조울증,강원,횡성군,남,24 ,84 ,1897590 
2024,조울증,강원,횡성군,여,41 ,228 ,3133440 
2024,조울증,강원,강릉시,남,221 ,3058 ,271078110 
