진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2024,ADHD,서울,중랑구,남,20~29세,366 ,2800 ,238674530 
2024,ADHD,서울,중랑구,남,30~39세,313 ,2284 ,173322020 
2024,ADHD,서울,중랑구,남,40~49세,72 ,638 ,40586030 
2024,ADHD,서울,중랑구,남,50~59세,14 ,76 ,5303350 
2024,ADHD,서울,중랑구,남,60~69세,0 ,0 ,0 
2024,ADHD,서울,중랑구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,중랑구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,중랑구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,중랑구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,중랑구,여,0~9세,121 ,771 ,99484590 
2024,ADHD,서울,중랑구,여,10~19세,277 ,2543 ,260015290 
2024,ADHD,서울,중랑구,여,20~29세,692 ,5541 ,478146170 
2024,ADHD,서울,중랑구,여,30~39세,463 ,3618 ,292071470 
2024,ADHD,서울,중랑구,여,40~49세,116 ,894 ,61645470 
2024,ADHD,서울,중랑구,여,50~59세,32 ,207 ,10671170 
2024,ADHD,서울,중랑구,여,60~69세,12 ,45 ,2945560 
2024,ADHD,서울,중랑구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,중랑구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,중랑구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,중랑구,여,100세이상,0 ,0 ,0 
2024,ADHD,서울,양천구,남,0~9세,650 ,4304 ,433623030 
2024,ADHD,서울,양천구,남,10~19세,1203 ,8422 ,839825250 
2024,ADHD,서울,양천구,남,20~29세,364 ,2470 ,209961430 
2024,ADHD,서울,양천구,남,30~39세,186 ,1346 ,122014720 
2024,ADHD,서울,양천구,남,40~49세,53 ,325 ,30820200 
2024,ADHD,서울,양천구,남,50~59세,18 ,101 ,7302450 
2024,ADHD,서울,양천구,남,60~69세,0 ,0 ,0 
2024,ADHD,서울,양천구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,양천구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,양천구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,양천구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,양천구,여,0~9세,233 ,1437 ,132481950 
2024,ADHD,서울,양천구,여,10~19세,567 ,3938 ,396023080 
2024,ADHD,서울,양천구,여,20~29세,361 ,2657 ,244694880 
2024,ADHD,서울,양천구,여,30~39세,197 ,1418 ,138763970 
2024,ADHD,서울,양천구,여,40~49세,78 ,596 ,57364900 
2024,ADHD,서울,양천구,여,50~59세,15 ,92 ,9998640 
2024,ADHD,서울,양천구,여,60~69세,0 ,0 ,0 
2024,ADHD,서울,양천구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,양천구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,양천구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,양천구,여,100세이상,0 ,0 ,0 
2024,ADHD,서울,서초구,남,0~9세,851 ,5737 ,535263280 
2024,ADHD,서울,서초구,남,10~19세,1423 ,10059 ,1040109810 
2024,ADHD,서울,서초구,남,20~29세,988 ,6948 ,854350630 
2024,ADHD,서울,서초구,남,30~39세,729 ,5606 ,704312250 
2024,ADHD,서울,서초구,남,40~49세,223 ,1509 ,186619890 
2024,ADHD,서울,서초구,남,50~59세,71 ,427 ,54435380 
2024,ADHD,서울,서초구,남,60~69세,17 ,96 ,12274580 
2024,ADHD,서울,서초구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,서초구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,서초구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,서초구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,서초구,여,0~9세,245 ,1768 ,156204220 
2024,ADHD,서울,서초구,여,10~19세,732 ,5269 ,581280250 
2024,ADHD,서울,서초구,여,20~29세,1398 ,10290 ,1339235970 
2024,ADHD,서울,서초구,여,30~39세,893 ,6756 ,909998060 
2024,ADHD,서울,서초구,여,40~49세,273 ,1869 ,236226270 
2024,ADHD,서울,서초구,여,50~59세,98 ,544 ,67782170 
2024,ADHD,서울,서초구,여,60~69세,0 ,0 ,0 
2024,ADHD,서울,서초구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,서초구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,서초구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,서초구,여,100세이상,0 ,0 ,0 
2024,ADHD,서울,노원구,남,0~9세,428 ,2969 ,212972580 
2024,ADHD,서울,노원구,남,10~19세,1100 ,8166 ,660939360 
2024,ADHD,서울,노원구,남,20~29세,454 ,3186 ,241138630 
2024,ADHD,서울,노원구,남,30~39세,172 ,1318 ,107327910 
2024,ADHD,서울,노원구,남,40~49세,46 ,333 ,23762360 
2024,ADHD,서울,노원구,남,50~59세,0 ,0 ,0 
2024,ADHD,서울,노원구,남,60~69세,0 ,0 ,0 
2024,ADHD,서울,노원구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,노원구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,노원구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,노원구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,노원구,여,0~9세,128 ,858 ,65314590 
2024,ADHD,서울,노원구,여,10~19세,488 ,3522 ,262845220 
2024,ADHD,서울,노원구,여,20~29세,491 ,3705 ,291937680 
2024,ADHD,서울,노원구,여,30~39세,196 ,1623 ,118365990 
2024,ADHD,서울,노원구,여,40~49세,89 ,623 ,38826980 
2024,ADHD,서울,노원구,여,50~59세,33 ,198 ,15634960 
2024,ADHD,서울,노원구,여,60~69세,0 ,0 ,0 
2024,ADHD,서울,노원구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,노원구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,노원구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,노원구,여,100세이상,0 ,0 ,0 
2024,ADHD,서울,광진구,남,0~9세,315 ,1749 ,138669990 
2024,ADHD,서울,광진구,남,10~19세,602 ,3771 ,308141070 
2024,ADHD,서울,광진구,남,20~29세,491 ,3471 ,360551520 
2024,ADHD,서울,광진구,남,30~39세,337 ,2412 ,279168140 
2024,ADHD,서울,광진구,남,40~49세,79 ,432 ,47307540 
2024,ADHD,서울,광진구,남,50~59세,10 ,66 ,9123430 
2024,ADHD,서울,광진구,남,60~69세,0 ,0 ,0 
2024,ADHD,서울,광진구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,광진구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,광진구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,광진구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,광진구,여,0~9세,94 ,656 ,44400500 
2024,ADHD,서울,광진구,여,10~19세,260 ,1608 ,153261970 
2024,ADHD,서울,광진구,여,20~29세,756 ,5867 ,708146160 
2024,ADHD,서울,광진구,여,30~39세,376 ,2901 ,378341730 
2024,ADHD,서울,광진구,여,40~49세,70 ,465 ,43344950 
2024,ADHD,서울,광진구,여,50~59세,15 ,88 ,9641310 
2024,ADHD,서울,광진구,여,60~69세,0 ,0 ,0 
2024,ADHD,서울,광진구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,광진구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,광진구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,광진구,여,100세이상,0 ,0 ,0 
2024,ADHD,서울,강북구,남,0~9세,160 ,1063 ,155439050 
2024,ADHD,서울,강북구,남,10~19세,224 ,1326 ,215759050 
2024,ADHD,서울,강북구,남,20~29세,96 ,686 ,65281300 
2024,ADHD,서울,강북구,남,30~39세,52 ,280 ,29446140 
2024,ADHD,서울,강북구,남,40~49세,19 ,91 ,9746520 
2024,ADHD,서울,강북구,남,50~59세,0 ,0 ,0 
2024,ADHD,서울,강북구,남,60~69세,0 ,0 ,0 
2024,ADHD,서울,강북구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,강북구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,강북구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,강북구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,강북구,여,0~9세,56 ,252 ,40691900 
2024,ADHD,서울,강북구,여,10~19세,116 ,837 ,117974540 
2024,ADHD,서울,강북구,여,20~29세,138 ,628 ,71614550 
2024,ADHD,서울,강북구,여,30~39세,46 ,283 ,32898540 
2024,ADHD,서울,강북구,여,40~49세,19 ,141 ,11778250 
2024,ADHD,서울,강북구,여,50~59세,0 ,0 ,0 
2024,ADHD,서울,강북구,여,60~69세,0 ,0 ,0 
2024,ADHD,서울,강북구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,강북구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,강북구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,강북구,여,100세이상,0 ,0 ,0 
2024,ADHD,서울,금천구,남,0~9세,50 ,372 ,35846080 
2024,ADHD,서울,금천구,남,10~19세,71 ,506 ,59858070 
2024,ADHD,서울,금천구,남,20~29세,162 ,1161 ,149849110 
2024,ADHD,서울,금천구,남,30~39세,142 ,1092 ,146665220 
2024,ADHD,서울,금천구,남,40~49세,30 ,194 ,27090180 
2024,ADHD,서울,금천구,남,50~59세,0 ,0 ,0 
2024,ADHD,서울,금천구,남,60~69세,0 ,0 ,0 
2024,ADHD,서울,금천구,남,70~79세,0 ,0 ,0 
2024,ADHD,서울,금천구,남,80~89세,0 ,0 ,0 
2024,ADHD,서울,금천구,남,90~99세,0 ,0 ,0 
2024,ADHD,서울,금천구,남,100세이상,0 ,0 ,0 
2024,ADHD,서울,금천구,여,0~9세,0 ,0 ,0 
2024,ADHD,서울,금천구,여,10~19세,33 ,240 ,27324420 
2024,ADHD,서울,금천구,여,20~29세,219 ,1676 ,210058840 
2024,ADHD,서울,금천구,여,30~39세,140 ,1056 ,142912020 
2024,ADHD,서울,금천구,여,40~49세,24 ,174 ,23892870 
2024,ADHD,서울,금천구,여,50~59세,0 ,0 ,0 
2024,ADHD,서울,금천구,여,60~69세,0 ,0 ,0 
2024,ADHD,서울,금천구,여,70~79세,0 ,0 ,0 
2024,ADHD,서울,금천구,여,80~89세,0 ,0 ,0 
2024,ADHD,서울,금천구,여,90~99세,0 ,0 ,0 
2024,ADHD,서울,금천구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산남구,남,0~9세,590 ,4687 ,323075210 
2024,ADHD,부산,부산남구,남,10~19세,583 ,4650 ,362555640 
2024,ADHD,부산,부산남구,남,20~29세,178 ,1511 ,148489700 
2024,ADHD,부산,부산남구,남,30~39세,79 ,636 ,63718870 
2024,ADHD,부산,부산남구,남,40~49세,25 ,165 ,17394650 
2024,ADHD,부산,부산남구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산남구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산남구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산남구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산남구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산남구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산남구,여,0~9세,180 ,1292 ,87733020 
2024,ADHD,부산,부산남구,여,10~19세,305 ,2520 ,200779340 
2024,ADHD,부산,부산남구,여,20~29세,224 ,2115 ,201531750 
2024,ADHD,부산,부산남구,여,30~39세,72 ,664 ,59458080 
2024,ADHD,부산,부산남구,여,40~49세,41 ,265 ,20356230 
2024,ADHD,부산,부산남구,여,50~59세,12 ,86 ,9321900 
2024,ADHD,부산,부산남구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산남구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산남구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산남구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산남구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,10~19세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,20~29세,10 ,38 ,3975900 
2024,ADHD,부산,부산동구,남,30~39세,11 ,55 ,5515190 
2024,ADHD,부산,부산동구,남,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산동구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,10~19세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,20~29세,10 ,69 ,8404320 
2024,ADHD,부산,부산동구,여,30~39세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산동구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산동래구,남,0~9세,460 ,5367 ,353000810 
2024,ADHD,부산,부산동래구,남,10~19세,677 ,7086 ,490808850 
2024,ADHD,부산,부산동래구,남,20~29세,315 ,2720 ,217653420 
2024,ADHD,부산,부산동래구,남,30~39세,152 ,1067 ,112678150 
2024,ADHD,부산,부산동래구,남,40~49세,43 ,280 ,27987250 
2024,ADHD,부산,부산동래구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산동래구,여,0~9세,120 ,1232 ,88809020 
2024,ADHD,부산,부산동래구,여,10~19세,358 ,3641 ,264950180 
2024,ADHD,부산,부산동래구,여,20~29세,372 ,2701 ,246540900 
2024,ADHD,부산,부산동래구,여,30~39세,154 ,1134 ,115581600 
2024,ADHD,부산,부산동래구,여,40~49세,64 ,539 ,50991300 
2024,ADHD,부산,부산동래구,여,50~59세,26 ,221 ,17710610 
2024,ADHD,부산,부산동래구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산동래구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산진구,남,0~9세,986 ,9844 ,658661340 
2024,ADHD,부산,부산진구,남,10~19세,1692 ,18584 ,1415073160 
2024,ADHD,부산,부산진구,남,20~29세,611 ,4950 ,465776160 
2024,ADHD,부산,부산진구,남,30~39세,225 ,1836 ,167916370 
2024,ADHD,부산,부산진구,남,40~49세,57 ,498 ,44732440 
2024,ADHD,부산,부산진구,남,50~59세,12 ,67 ,6212090 
2024,ADHD,부산,부산진구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산진구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산진구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산진구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산진구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산진구,여,0~9세,298 ,2606 ,178009110 
2024,ADHD,부산,부산진구,여,10~19세,543 ,5510 ,415442310 
2024,ADHD,부산,부산진구,여,20~29세,566 ,5063 ,462152150 
2024,ADHD,부산,부산진구,여,30~39세,241 ,2150 ,180861290 
2024,ADHD,부산,부산진구,여,40~49세,65 ,582 ,45097520 
2024,ADHD,부산,부산진구,여,50~59세,15 ,86 ,9067790 
2024,ADHD,부산,부산진구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산진구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산진구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산진구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산진구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산북구,남,0~9세,15 ,94 ,7612350 
2024,ADHD,부산,부산북구,남,10~19세,95 ,735 ,48331130 
2024,ADHD,부산,부산북구,남,20~29세,103 ,928 ,69792200 
2024,ADHD,부산,부산북구,남,30~39세,52 ,471 ,36790690 
2024,ADHD,부산,부산북구,남,40~49세,17 ,138 ,10237190 
2024,ADHD,부산,부산북구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산북구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산북구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산북구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산북구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산북구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,10~19세,77 ,681 ,47165100 
2024,ADHD,부산,부산북구,여,20~29세,148 ,1322 ,95513510 
2024,ADHD,부산,부산북구,여,30~39세,54 ,528 ,38231000 
2024,ADHD,부산,부산북구,여,40~49세,16 ,137 ,9825710 
2024,ADHD,부산,부산북구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산북구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산서구,남,0~9세,110 ,617 ,50386240 
2024,ADHD,부산,부산서구,남,10~19세,165 ,965 ,67069790 
2024,ADHD,부산,부산서구,남,20~29세,79 ,680 ,37867760 
2024,ADHD,부산,부산서구,남,30~39세,34 ,325 ,15158120 
2024,ADHD,부산,부산서구,남,40~49세,13 ,102 ,5402870 
2024,ADHD,부산,부산서구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산서구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산서구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산서구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산서구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산서구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산서구,여,0~9세,41 ,263 ,17343090 
2024,ADHD,부산,부산서구,여,10~19세,58 ,423 ,41307920 
2024,ADHD,부산,부산서구,여,20~29세,73 ,662 ,41730790 
2024,ADHD,부산,부산서구,여,30~39세,32 ,302 ,17919910 
2024,ADHD,부산,부산서구,여,40~49세,13 ,134 ,7135160 
2024,ADHD,부산,부산서구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산서구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산서구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산서구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산서구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산서구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,10~19세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,20~29세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,30~39세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,10~19세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,20~29세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,30~39세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산영도구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,10~19세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,20~29세,14 ,49 ,6066650 
2024,ADHD,부산,부산중구,남,30~39세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산중구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,10~19세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,20~29세,10 ,68 ,8883200 
2024,ADHD,부산,부산중구,여,30~39세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산중구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,남,0~9세,515 ,4195 ,246783730 
2024,ADHD,부산,부산해운대구,남,10~19세,1225 ,11481 ,710152420 
2024,ADHD,부산,부산해운대구,남,20~29세,349 ,2600 ,206235530 
2024,ADHD,부산,부산해운대구,남,30~39세,187 ,1486 ,139545320 
2024,ADHD,부산,부산해운대구,남,40~49세,79 ,594 ,47832050 
2024,ADHD,부산,부산해운대구,남,50~59세,25 ,282 ,18878750 
2024,ADHD,부산,부산해운대구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,여,0~9세,125 ,860 ,57901120 
2024,ADHD,부산,부산해운대구,여,10~19세,475 ,4236 ,326329670 
2024,ADHD,부산,부산해운대구,여,20~29세,346 ,2908 ,273930630 
2024,ADHD,부산,부산해운대구,여,30~39세,201 ,1741 ,165652260 
2024,ADHD,부산,부산해운대구,여,40~49세,91 ,641 ,44855700 
2024,ADHD,부산,부산해운대구,여,50~59세,27 ,238 ,17439330 
2024,ADHD,부산,부산해운대구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산해운대구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산사하구,남,0~9세,134 ,1450 ,133682930 
2024,ADHD,부산,부산사하구,남,10~19세,216 ,2094 ,180411680 
2024,ADHD,부산,부산사하구,남,20~29세,115 ,1253 ,101543220 
2024,ADHD,부산,부산사하구,남,30~39세,56 ,358 ,29471300 
2024,ADHD,부산,부산사하구,남,40~49세,17 ,152 ,12744460 
2024,ADHD,부산,부산사하구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산사하구,여,0~9세,37 ,420 ,38266890 
2024,ADHD,부산,부산사하구,여,10~19세,131 ,1042 ,88197180 
2024,ADHD,부산,부산사하구,여,20~29세,103 ,740 ,57042090 
2024,ADHD,부산,부산사하구,여,30~39세,64 ,484 ,37277530 
2024,ADHD,부산,부산사하구,여,40~49세,24 ,186 ,15210240 
2024,ADHD,부산,부산사하구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산사하구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,0~9세,21 ,134 ,8868700 
2024,ADHD,부산,부산금정구,남,10~19세,62 ,407 ,29395730 
2024,ADHD,부산,부산금정구,남,20~29세,118 ,977 ,74490880 
2024,ADHD,부산,부산금정구,남,30~39세,56 ,358 ,25591140 
2024,ADHD,부산,부산금정구,남,40~49세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,남,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,0~9세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,10~19세,52 ,403 ,32278110 
2024,ADHD,부산,부산금정구,여,20~29세,142 ,1030 ,71905940 
2024,ADHD,부산,부산금정구,여,30~39세,35 ,225 ,16777000 
2024,ADHD,부산,부산금정구,여,40~49세,12 ,99 ,6527380 
2024,ADHD,부산,부산금정구,여,50~59세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,60~69세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,70~79세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,80~89세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,90~99세,0 ,0 ,0 
2024,ADHD,부산,부산금정구,여,100세이상,0 ,0 ,0 
2024,ADHD,부산,부산강서구,남,0~9세,20 ,144 ,2487940 
2024,ADHD,부산,부산강서구,남,10~19세,13 ,70 ,3235520 
2024,ADHD,부산,부산강서구,남,20~29세,11 ,79 ,7975380 
